fei_num,name,city,state,zip
3007418239,oakdell egg farms,pasco,washington,99301
1000121774,far hills seafood,newark,new jersey,07105
3004333558,brenntag midsouth,charleston,south carolina,29405
3006589087,petedge,reno,nevada,89502
3003872984,owl holler processing,lafayette,tennessee,37083
3003148829,eby brown company l p,plainfield,indiana,46168
3012670134,americas fresh food pr,cayey,puerto rico,00736
3004285935,kozol bros south,normal,illinois,61761
2000022676,american fast freight,anchorage,alaska,99518
1419750,parke  son warehouses,decatur,illinois,62526
3003986241,debbe de taos,taos,new mexico,87571
3004311066,nathans feeds,espanola,new mexico,87532
1484282,fritolay,decatur,illinois,62521
3004396100,bevpack,exeter,california,93221
2922735,exeter ivanhoe citrus association,exeter,california,93221
3004957280,caseys corner,billings,montana,59105
1318349,pecoraro dairy products,rome,new york,13440
1920647,cargill,dubuque,iowa,52001
3008838121,sharons gourmet kitchen,lillian,alabama,36549
3011362956,piedmont airlines vps,eglin afb,florida,32542
3004756777,northwest florida regional airport,eglin afb,florida,32542
3008489905,dal global services,eglin afb,florida,32579
3004675119,bellaire liquor and wine supplies,bellaire,ohio,43906
3009276753,halfbaked llc dba baked of bloomington,bloomington,indiana,47401
3004309083,western beverage,newport,oregon,97365
3003968100,pepsi cola of newport,newport,oregon,97365
3004262280,univar usa,wichita,kansas,67214
1483959,adm grain,spring valley,illinois,61362
3003887746,dennys farm  sweet onion rings,lynn,massachusetts,01902
3003744299,montiones bakery,norton,massachusetts,02766
3004392914,mcclains homemade ice cream,sarasota,florida,34240
3004292202,flowers baking company of ohio warehouse,pittsburgh,pennsylvania,15239
3004284917,cains foods distribution center,ayer,massachusetts,01432
3003834122,dragonfly chai,portland,oregon,97209
1000305622,bagel boy,lawrence,massachusetts,01843
1929203,city beverage company,hutchinson,kansas,67501
3011259551,murphy warehouse company,fridley,minnesota,55421
3008735815,reber distributing,hutchinson,kansas,67501
3008467940,mama cellas pizza station,lima,ohio,45806
3004272044,cryogas,baltimore,maryland,21227
3004676805,hunt sales,decatur,illinois,62521
3008778673,hillandalegettysburg site 2,gettysburg,pennsylvania,17325
3004338078,gem cartage  handling,chicago,illinois,60609
3004676640,ldp sales,decatur,illinois,62521
3004850041,dmh ingredients,libertyville,illinois,60048
3004398537,old dominon freight line,decatur,illinois,62526
3004280454,frito lay,jackson,mississippi,39209
1611451,ray west warehouse,corpus christi,texas,78408
3001094174,c  s wholesale services,hammond,louisiana,70401
3008476821,rpm warehouse,bayonne,new jersey,07002
3004268601,del monte foods,springdale,arkansas,72764
2412844,world confections,south orange,new jersey,07079
3007179195,celebration ice,jasper,indiana,47546
3006621728,dal global services,pensacola,florida,32504
1029189,port of pensacola,pensacola,florida,32502
3007420759,garner sales at a1 space place storage,decatur,illinois,62521
3009272376,vision airlines,gulfport,mississippi,39503
3004696324,cross  crown mission,oklahoma city,oklahoma,73106
3009298251,piedmont airlines inc dba us airways express,gulfport,mississippi,39503
3004477028,continental express,gulfport,mississippi,39503
3004477036,delta global services,gulfport,mississippi,39503
1910265,the foreign candy company,hull,iowa,51239
3003023063,freed teller  freeds inc dba premium tea ventures,south san francisco,california,94080
1418429,cargill,spring valley,illinois,61362
3003012064,partners a tasteful choice company,seatac,washington,98198
2244292,alpfs,parlin,new jersey,08859
1000112906,nashville foods,nashville,tennessee,37210
3008094846,and chocolate by c,kiowa,kansas,67070
2220075,the foote and jenks corporation,camden,new jersey,08103
2000024334,metro d distributing,livonia,michigan,48150
3006651183,mycar provision co,new london,connecticut,06320
3004303141,north texas ingredients,azle,texas,76020
1000526058,air sea customs service,miami,florida,33126
3004285961,cgb hennepin,princeton,illinois,61356
1711097,columbine specialty products,denver,colorado,80216
3007838565,flowers baking company of baton rouge warehouse,lafayette,louisiana,70507
1212811,utz quality foods,fitchburg,massachusetts,01420
3008890316,oogolow enterprises,chico,california,95928
3004303269,mcleod warehouse services,decatur,illinois,62526
3002200174,marquis beverage,decatur,illinois,62522
3004696168,american needle,buffalo grove,illinois,60089
1642338,jb produce,corpus christi,texas,78405
3007967196,little green foods,south hackensack,new jersey,07606
2315644,nabisco,shreveport,louisiana,71101
3005621728,deutsch candy haus,washington,indiana,47501
1619880,cain food industries,dallas,texas,75247
3008082442,c a derr,boonville,indiana,47601
3004722832,pensacola international airport,pensacola,florida,32504
3004355029,european imports and exports,addison,illinois,60101
3003069118,mautino dist,spring valley,illinois,61362
3004315271,nature zone,chico,california,95928
1000642413,boswell distribuiting,kewanee,illinois,61443
3004403920,gelsinger meats,montrose,california,91020
3004687865,mclendon hardware,renton,washington,98057
3004318148,old dutch foods des moines ia warehouse,des moines,iowa,50313
3004062027,pacific foods of oregon,sherwood,oregon,97140
1623116,seariver maritime,houston,texas,77002
3005470418,leroy plastics,le roy,new york,14482
1420900,metagenics midwest,bloomington,illinois,61705
1221536,cathay foods,boston,massachusetts,02118
1000111995,georgia crown distributing dba melwood springs water company,blue ridge,georgia,30513
1950552,mfa exchange chamois  morrison,chamois,missouri,65024
3003099856,earth elements market  bakery,lexington,oklahoma,73051
3000211041,sysco new orleans,baton rouge,louisiana,70809
3003355212,interstate chemical,channahon,illinois,60410
3007965009,chef woo,irvine,california,92606
1821840,ludwicks bakery,walker,michigan,49534
3000719843,3300 south associates,salt lake city,utah,84109
3005291963,salsa mania,shelton,washington,98584
1718363,frank mckone cigar company,fargo,north dakota,58102
3001237735,silver springs bottled water company,ocala,florida,34475
3008320177,organic farm at bear creek,felicity,ohio,45120
2000005001,farmer brothers company,spokane valley,washington,99206
3003569778,gold nut corporation,belleville,new jersey,07109
2000003511,pacific tomato growers,wimauma,florida,33598
1482745,oberweis dairy,bloomington,illinois,61701
3004310648,continental vending,anaheim,california,92807
1421479,continental carbonic products,decatur,illinois,62526
1000520006,prestige cosmetics,huntington beach,california,92647
3004801858,churchill coffee co,springfield,missouri,65807
3009292707,power distributing,bloomington,illinois,61705
3002548839,warehouse america a dvision of brownco,philadelphia,pennsylvania,19134
3007050297,viburnum valley farm,lexington,kentucky,40511
3008574703,janice barbque,stratford,oklahoma,74872
3004335584,the delong co,channahon,illinois,60410
1419978,diversified cpc international,channahon,illinois,60410
3004336412,northern partners cooperative corporate office,mendota,illinois,61342
1000137875,american mussel harvesters,north kingstown,rhode island,02852
3008778669,gnh farms,elysburg,pennsylvania,17824
1938075,cargill,cedar rapids,iowa,52401
3004689898,burke marketing corporation,nevada,iowa,50201
3007389704,adm grain,paducah,kentucky,42001
1910521,sterzing food,burlington,iowa,52601
3008322921,singers catering,brookville,ohio,45309
3007274857,mrs sauces,bowling green,ohio,43402
3006664937,bg foodslebanon distribution facility,lebanon,tennessee,37090
3005281573,gifford enterprises,sedro woolley,washington,98284
1212827,the drum rock specialty co,warwick,rhode island,02886
3004276964,national farmers organization,south wayne,wisconsin,53587
3007408026,superior meats,superior,montana,59872
3004386179,restaurant technologies,tampa,florida,33637
1117534,canteen compass group usa,lynchburg,virginia,24501
1000158578,classic signature foods,atlanta,georgia,30336
1222011,new england marketers inc dba yankee specialty foods,boston,massachusetts,02210
3004306542,creative werks,bensenville,illinois,60106
1484292,canteen vending,decatur,illinois,62521
3002662153,geo a mueller beer,decatur,illinois,62522
3004347001,culligan,decatur,illinois,62526
3003287498,baum wine imports,hillside,illinois,60162
1000131907,gat  airline ground support,mobile,alabama,36608
1028779,colonial trailways,mobile,alabama,36606
3005114014,miltons distributing co,mansfield,massachusetts,02048
3007273162,american eagle airlines,mobile,alabama,36608
1000132033,express jet inc dba continental express,mobile,alabama,36608
3006424536,natures purest,blue ridge,georgia,30513
3004322363,dynes farms,burlington,washington,98233
3008857729,ustwogirls,nicholasville,kentucky,40356
3004694183,the scoular co  tsc container freight,channahon,illinois,60410
3004674133,adm grain,mendota,illinois,61342
1037710,hurseys barbq wholesale,elon,north carolina,27244
3009256363,plakmeyer brink mack farms,grant,michigan,49327
3004343211,americold,wichita,kansas,67219
3004333876,golden west enterprises helena,helena,montana,59601
2112236,murphy logistics solutions,minneapolis,minnesota,55414
2527959,murrys family of fine foods,harrisburg,pennsylvania,17111
3008107302,nj seafood,moonachie,new jersey,07074
3008779929,arlin steiner,lebanon,pennsylvania,17046
3007790819,adm grain,henderson,kentucky,42420
1622699,dfa dairy brands fluid,san antonio,texas,78201
2126501,great lakes coca cola distribution,eagan,minnesota,55121
2000020325,lincoln county vending,fayetteville,tennessee,37334
3004670010,mckesson corporation medical surgical division,maple grove,minnesota,55369
3008094825,kevin e rawlings dba all around sweets,holton,kansas,66436
3004254582,uinta brewing company,salt lake city,utah,84104
2010683,sun opta food solutions,buena park,california,90620
3008608278,zazzyz coffee roasters,abingdon,virginia,24210
3005099156,wandies by pina,cranston,rhode island,02920
3004656173,b j kaiser trucking,burkettsville,ohio,45310
3004332506,meriden grain,mendota,illinois,61342
3004283186,agrail,bloomington,illinois,61701
1484294,j hoelting produce co,decatur,illinois,62526
3007392149,cooley holdings llc dba spring water promotions,blue ridge,georgia,30513
1482261,evergreen fs,bloomington,illinois,61705
3003538237,ryder system,cedar rapids,iowa,52404
3004283764,ruff bros grain,leonore,illinois,61332
3004295663,mclane arlington  div 135,arlington,texas,76014
3009053469,queseria fiesta,passaic,new jersey,07055
3007071225,maranatha import export,irvine,california,92618
3007096042,rutgers food innovation center,bridgeton,new jersey,08302
1000081109,bagels 4 u,short hills,new jersey,07078
3003537096,salems imports,tempe,arizona,85281
3008787566,deliciously different candies,canal fulton,ohio,44614
2020443,dianas mexican food products,el monte,california,91732
3009259237,young corporation,moonachie,new jersey,07074
3003260588,wm bolthouse farms,grant,michigan,49327
1000113056,studio s pottery  galleries,murfreesboro,tennessee,37129
3004382401,river valley cooperative feed mill,galva,illinois,61434
3004814326,canteen vending,bloomington,illinois,61701
1029977,capital motor lines,montgomery,alabama,36104
3004679261,leone grain  supply,peru,illinois,61354
3004285286,the delong company inc minooka,minooka,illinois,60447
1000113172,madeira beach seafood,madeira beach,florida,33708
3006295755,completely fresh foods,montebello,california,90640
3008435001,asmar,alexandria,virginia,22312
3009238052,don vito ozuna food corporation,morgan hill,california,95037
2000042385,fresh  easy campus produce,riverside,california,92507
2516390,laurel hill provision,greensburg,pennsylvania,15601
3008609441,yauks specialty meats,windsor,colorado,80550
3004276660,bimbo bakeries usa,bellingham,washington,98226
3008094802,stellar sweets,louisville,kentucky,40203
1000142714,dean distributors,vernon,california,90058
3003268734,sugar free specialties llc dba dr johns candies,white pigeon,michigan,49099
3008838246,rm foy enterprises,canandaigua,new york,14424
3006505979,a1 foods services,chicago,illinois,60609
1811295,barrett donut mixes,burton,michigan,48529
3004660633,rd management,rockwall,texas,75087
3002745063,rogge commission,seattle,washington,98134
3002993219,fidalgo bay coffee,burlington,washington,98233
3004659968,hackensack baking company,hackensack,new jersey,07601
3001671854,medallion foods,tacoma,washington,98446
1621682,california fruit co,san antonio,texas,78207
3004284461,northern ingredients company,arden hills,minnesota,55112
3008393595,oziama company,arden hills,minnesota,55112
3003811919,wakefern food corporation,jamesburg,new jersey,08831
3008055087,hostess brands,saint joseph,missouri,64504
3009185449,snyderslance charlottesville va warehouse,charlottesville,virginia,22902
3004335801,motts llp a division of dr pepper snapple group,aspers,pennsylvania,17304
